TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mmol/s/L,mmol/s/L=millimole  per  second  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mmol/{specimen},mmol/{specimen}=millimole  per  specimen
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mmol/m2,mmol/m2=millimole  per  square  meter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mmol/{total_vol},mmol/{total_vol}=millimole  per  total  volume
DISPENSING,DISPENSE_DOSE_DISP_UNIT,10*6,10*6=million
DISPENSING,DISPENSE_DOSE_DISP_UNIT,10*6.[CFU]/L,10*6.[CFU]/L=million  colony  forming  unit  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,10*6.[IU],10*6.[IU]=million  international  unit
DISPENSING,DISPENSE_DOSE_DISP_UNIT,10*6/(24.h),10*6/(24.h)=million  per  24  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,10*6/kg,10*6/kg=million  per  kilogram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,10*6/L,10*6/L=million  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,10*6/uL,10*6/uL=million  per  microliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,10*6/mL,10*6/mL=million  per  milliliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mosm,mosm=milliosmole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mosm/kg,mosm/kg=milliosmole  per  kilogram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mosm/L,mosm/L=milliosmole  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mPa,mPa=millipascal
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mPa.s,mPa.s=millipascal  second
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ms,ms=millisecond
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mV,mV=millivolt
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{minidrop}/min,{minidrop}/min=minidrop  per  minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{minidrop}/s,{minidrop}/s=minidrop  per  second
DISPENSING,DISPENSE_DOSE_DISP_UNIT,min,min=minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mol,mol=mole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mol/m3,mol/m3=mole  per  cubic  meter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mol/kg,mol/kg=mole  per  kilogram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mol/kg/s,mol/kg/s=mole  per  kilogram  per  second
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mol/L,mol/L=mole  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mol/mL,mol/mL=mole  per  milliliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mol/mol,mol/mol=mole  per  mole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mol/s,mol/s=mole  per  second
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{#}/{platelet},{#}/{platelet}=molecule  per  platelet
DISPENSING,DISPENSE_DOSE_DISP_UNIT,mo,mo=month
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{mm/dd/yyyy},{mm/dd/yyyy}=month-day-year
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{M.o.M},{M.o.M}=multiple  of  the  median
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{mutation},{mutation}=mutation
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nU/mL,nU/mL=nanoenzyme  unit  per  milliliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nU/{RBC},nU/{RBC}=nanoenzyme  unit  per  red  blood  cell
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng,ng=nanogram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng{FEU}/mL,ng{FEU}/mL=nanogram  fibrinogen  equivalent  unit  per  milliliter  
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/(24.h),ng/(24.h)=nanogram  per  24  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/(8.h),ng/(8.h)=nanogram  per  8  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/d,ng/d=nanogram  per  day
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/dL,ng/dL=nanogram  per  deciliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/U,ng/U=nanogram  per  enzyme  unit
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/g,ng/g=nanogram  per  gram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/g{creat},ng/g{creat}=nanogram  per  gram  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/h,ng/h=nanogram  per  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/kg,ng/kg=nanogram  per  kilogram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/kg/(8.h),ng/kg/(8.h)=nanogram  per  kilogram  per  8  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/kg/h,ng/kg/h=nanogram  per  kilogram  per  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/kg/min,ng/kg/min=nanogram  per  kilogram  per  minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/L,ng/L=nanogram  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/mg,ng/mg=nanogram  per  milligram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/mg{creat},ng/mg{creat}=nanogram  per  milligram  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/mg{prot},ng/mg{prot}=nanogram  per  milligram  of  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/mg/h,ng/mg/h=nanogram  per  milligram  per  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/mL{RBCs},ng/mL{RBCs}=nanogram  per  milliliter  of  red  blood  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/mL/h,ng/mL/h=nanogram  per  milliliter  per  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/10*6,ng/10*6=nanogram  per  million
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/10*6{RBCs},ng/10*6{RBCs}=nanogram  per  million  red  blood  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/mL,ng/mL=nanogram  per  millliiter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/min,ng/min=nanogram  per  minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/s,ng/s=nanogram  per  second
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ng/m2,ng/m2=nanogram  per  square  meter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nkat,nkat=nanokatal
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nL,nL=nanoliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nm,nm=nanometer
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nm/s/L,nm/s/L=nanometer  per  second  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol,nmol=nanomole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol{BCE},nmol{BCE}=nanomole  bone  collagen  equivalent
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol{BCE}/L,nmol{BCE}/L=nanomole  bone  collagen  equivalent  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mmol{creat},nmol/mmol{creat}=nanomole  bone  collagen  equivalent  per  millimole  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mg{prot},nmol/mg{prot}=nanomole  of  1/2  cystine  per  milligram  of  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol{ATP},nmol{ATP}=nanomole  of  ATP  
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/(24.h),nmol/(24.h)=nanomole  per  24  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/d,nmol/d=nanomole  per  day
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/dL,nmol/dL=nanomole  per  deciliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/dL{GF},nmol/dL{GF}=nanomole  per  deciliter  of  glomerular  filtrate
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/g,nmol/g=nanomole  per  gram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/g{creat},nmol/g{creat}=nanomole  per  gram  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/g{dry_wt},nmol/g{dry_wt}=nanomole  per  gram  of  dry  weight
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/h/L,nmol/h/L=nanomole  per  hour  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/h/mg{prot},nmol/h/mg{prot}=nanomole  per  hour  per  milligram  of  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/L,nmol/L=nanomole  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/L{RBCs},nmol/L{RBCs}=nanomole  per  liter  of  red  blood  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/L/mmol{creat},nmol/L/mmol{creat}=nanomole  per  liter  per  millimole  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/m/mg{prot},nmol/m/mg{prot}=nanomole  per  meter  per  milligram  of  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/umol{creat},nmol/umol{creat}=nanomole  per  micromole    of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mg,nmol/mg=nanomole  per  milligram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mg{creat},nmol/mg{creat}=nanomole  per  milligram  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mg{prot},nmol/mg{prot}=nanomole  per  milligram  of  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mg{prot}/h,nmol/mg{prot}/h=nanomole  per  milligram  of  protein  per  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mg/h,nmol/mg/h=nanomole  per  milligram  per  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mL,nmol/mL=nanomole  per  milliliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mL/h,nmol/mL/h=nanomole  per  milliliter  per  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mL/min,nmol/mL/min=nanomole  per  milliliter  per  minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mmol,nmol/mmol=nanomole  per  millimole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mmol{creat},nmol/mmol{creat}=nanomole  per  millimole  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/min,nmol/min=nanomole  per  minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/min/mg{Hb},nmol/min/mg{Hb}=nanomole  per  minute  per  milligram  of  hemoglobin
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/min/mg{prot},nmol/min/mg{prot}=nanomole  per  minute  per  milligram  of  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/min/mL,nmol/min/mL=nanomole  per  minute  per  milliliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/min/10*6{cells},nmol/min/10*6{cells}=nanomole  per  minute  per  million  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/mol,nmol/mol=nanomole  per  mole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/nmol,nmol/nmol=nanomole  per  nanomole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/s,nmol/s=nanomole  per  second
DISPENSING,DISPENSE_DOSE_DISP_UNIT,nmol/s/L,nmol/s/L=nanomole  per  second  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ns,ns=nanosecond
DISPENSING,DISPENSE_DOSE_DISP_UNIT,N,N=Newton
DISPENSING,DISPENSE_DOSE_DISP_UNIT,N.cm,N.cm=Newton  centimeter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,N.s,N.s=Newton  second
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{#},{#}=number
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{#}/[HPF],{#}/[HPF]=number  per  high  power  field
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{#}/L,{#}/L=number  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{#}/[LPF],{#}/[LPF]=number  per  low  power  field
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{#}/uL,{#}/uL=number  per  microliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{#}/mL,{#}/mL=number  per  milliliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{#}/min,{#}/min=number  per  minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,Ohm,Ohm=Ohm
DISPENSING,DISPENSE_DOSE_DISP_UNIT,Ohm.m,Ohm.m=Ohm  meter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,10*5,10*5=one  hundred  thousand
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{OD_unit},{OD_unit}=optical  density  unit
DISPENSING,DISPENSE_DOSE_DISP_UNIT,osm,osm=osmole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,osm/kg,osm/kg=osmole  per  kilogram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,osm/L,osm/L=osmole  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[oz_av],[oz_av]=ounce  (US  and  British)
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{Pan_Bio'U},{Pan_Bio'U}=panbio  unit
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[ppb],[ppb]=part  per  billion
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[ppm],[ppm]=part  per  million
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[ppm]{v/v},[ppm]{v/v}=part  per  million  in  volume  per  volume
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[ppth],[ppth]=part  per  thousand
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[pptr],[pptr]=part  per  trillion
DISPENSING,DISPENSE_DOSE_DISP_UNIT,Pa,Pa=Pascal
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/10*10,/10*10=per  10  billion    
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/10*4{RBCs},/10*4{RBCs}=per  10  thousand  red  blood  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/100,/100=per  100
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/100{cells},/100{cells}=per  100  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/100{neutrophils},/100{neutrophils}=per  100  neutrophils
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/100{spermatozoa},/100{spermatozoa}=per  100  spermatozoa
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/100{WBCs},/100{WBCs}=per  100  white  blood  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/[arb'U],/[arb'U]=per  arbitrary  unit
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/10*9,/10*9=per  billion
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/cm[H2O],/cm[H2O]=per  centimeter  of  water
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/m3,/m3=per  cubic  meter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/d,/d=per  day
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/dL,/dL=per  deciliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/{entity},/{entity}=per  entity
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/U,/U=per  enzyme  unit
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/g,/g=per  gram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/g{creat},/g{creat}=per  gram  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/g{Hb},/g{Hb}=per  gram  of  hemoglobin
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/g{tot_nit},/g{tot_nit}=per  gram  of  total  nitrogen
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/g{tot_prot},/g{tot_prot}=per  gram  of  total  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/g{wet_tis},/g{wet_tis}=per  gram  of  wet  tissue
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/[HPF],/[HPF]=per  high  power  field
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/h,/h=per  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/[IU],/[IU]=per  international  unit
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/kg,/kg=per  kilogram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/kg{body_wt},/kg{body_wt}=per  kilogram  of  body  weight
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/L,/L=per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/[LPF],/[LPF]=per  low  power  field
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/uL,/uL=per  microliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/mg,/mg=per  milligram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/mL,/mL=per  milliliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/mm,/mm=per  millimeter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/mmol{creat},/mmol{creat}=per  millimole  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/10*6,/10*6=per  million
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/min,/min=per  minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/mo,/mo=per  month
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/{OIF},/{OIF}=per  oil  immersion  field
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/s,/s=per  second
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/m2,/m2=per  square  meter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/10*3,/10*3=per  thousand
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/10*3{RBCs},/10*3{RBCs}=per  thousand  red  blood  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/10*12,/10*12=per  trillion  
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/10*12{RBCs},/10*12{RBCs}=per  trillion  red  blood  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/(12.h),/(12.h)=per  twelve  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/wk,/wk=per  week
DISPENSING,DISPENSE_DOSE_DISP_UNIT,/a,/a=per  year
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%,%=percent
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{loss_AChR},%{loss_AChR}=percent    loss  of  acetylcholine  receptor
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{penetration},%{penetration}=percent    penetration
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{abnormal},%{abnormal}=percent  abnormal
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{activity},%{activity}=percent  activity
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{aggregation},%{aggregation}=percent  aggregation
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{at_60_min},%{at_60_min}=percent  at  60  minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{basal_activity},%{basal_activity}=percent  basal  activity
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{binding},%{binding}=percent  binding
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{blockade},%{blockade}=percent  blockade
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{blocked},%{blocked}=percent  blocked
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{bound},%{bound}=percent  bound
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{breakdown},%{breakdown}=percent  breakdown
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{vol},%{vol}=percent  by  volume
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{deficient},%{deficient}=percent  deficient
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{dose},%{dose}=percent  dose
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{excretion},%{excretion}=percent  excretion
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{Hb},%{Hb}=percent  hemoglobin
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{hemolysis},%{hemolysis}=percent  hemolysis
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{index},%{index}=percent  index
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{inhibition},%{inhibition}=percent  inhibition
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{loss},%{loss}=percent  loss
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{lysis},%{lysis}=percent  lysis
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{normal},%{normal}=percent  normal
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{pooled_plasma},%{pooled_plasma}=percent  normal  pooled  plasma
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{bacteria},%{bacteria}=percent  of  bacteria
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{baseline},%{baseline}=percent  of  baseline
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{cells},%{cells}=percent  of  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{RBCs},%{RBCs}=percent  of  red  blood  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{WBCs},%{WBCs}=percent  of  white  blood  cells
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{positive},%{positive}=percent  positive
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{reactive},%{reactive}=percent  reactive
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{recovery},%{recovery}=percent  recovery
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{reference},%{reference}=percent  reference
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{residual},%{residual}=percent  residual
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{saturation},%{saturation}=percent  saturation
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{total},%{total}=percent  total
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{uptake},%{uptake}=percent  uptake
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{viable},%{viable}=percent  viable
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{percentile},{percentile}=percentile
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[pH],[pH]=pH
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{phenotype},{phenotype}=phenotype
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pA,pA=picoampere
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pg,pg=picogram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pg/{cell},pg/{cell}=picogram  per  cell
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pg/dL,pg/dL=picogram  per  deciliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pg/L,pg/L=picogram  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pg/mg,pg/mg=picogram  per  milligram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pg/mg{creat},pg/mg{creat}=picogram  per  milligram  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pg/mL,pg/mL=picogram  per  milliliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pg/mm,pg/mm=picogram  per  millimeter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pg/{RBC},pg/{RBC}=picogram  per  red  blood  cell
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pkat,pkat=picokatal
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pL,pL=picoliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pm,pm=picometer
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol,pmol=picomole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/(24.h),pmol/(24.h)=picomole  per  24  hour
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/d,pmol/d=picomole  per  day
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/dL,pmol/dL=picomole  per  deciliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/g,pmol/g=picomole  per  gram
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/h/mg{prot},pmol/h/mg{prot}=picomole  per  hour  per  milligram  of  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/h/mL,pmol/h/mL=picomole  per  hour  per  milliliter  
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/L,pmol/L=picomole  per  liter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/umol,pmol/umol=picomole  per  micromole
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/umol{creat},pmol/umol{creat}=picomole  per  micromole  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/mg{prot},pmol/mg{prot}=picomole  per  milligram  of  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/mL,pmol/mL=picomole  per  milliliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/mmol{creat},pmol/mmol{creat}=picomole  per  millimole  of  creatinine
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/min,pmol/min=picomole  per  minute
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/min/mg{prot},pmol/min/mg{prot}=picomole  per  minute  per  milligram  of  protein
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pmol/{RBC},pmol/{RBC}=picomole  per  red  blood  cell
DISPENSING,DISPENSE_DOSE_DISP_UNIT,ps,ps=picosecond
DISPENSING,DISPENSE_DOSE_DISP_UNIT,pT,pT=picotesla
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[pt_us],[pt_us]=pint  (US)
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[lb_av],[lb_av]=pound  (US  and  British)
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[psi],[psi]=pound  per  square  inch
DISPENSING,DISPENSE_DOSE_DISP_UNIT,[qt_us],[qt_us]=quart  (US)
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{ratio},{ratio}=ratio
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{RBC}/uL,{RBC}/uL=red  blood  cell  per  microliter
DISPENSING,DISPENSE_DOSE_DISP_UNIT,%{relative},%{relative}=relative  percent
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{rel_saturation},{rel_saturation}=relative  saturation
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{Rubella_virus},{Rubella_virus}=rubella  virus
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{saturation},{saturation}=saturation
DISPENSING,DISPENSE_DOSE_DISP_UNIT,s,s=second
DISPENSING,DISPENSE_DOSE_DISP_UNIT,s/{control},s/{control}=second  per  control
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{shift},{shift}=shift
DISPENSING,DISPENSE_DOSE_DISP_UNIT,S,S=Siemens
DISPENSING,DISPENSE_DOSE_DISP_UNIT,Sv,Sv=Sievert
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{s_co_ratio},{s_co_ratio}=signal  to  cutoff  ratio
DISPENSING,DISPENSE_DOSE_DISP_UNIT,{spermatozoa}/mL,{spermatozoa}/mL=spermatozoa  per  milliliter
